price,bedrooms,bathrooms,size_sqft,property_type,location,furnishing,price_category,days_on_market,verified
1106863.0,1.0,2.0,514.0,Residential For Sale,Siniyah Island,NO,Medium,460,False
3600000.0,2.0,3.0,1497.0,Residential For Sale,Aurora Tower,NO,Medium,488,True
9448437.5,5.0,5.0,5750.0,Residential For Sale,Saheel,NO,Luxury,486,True
1350000.0,3.0,3.0,1208.0,Residential For Sale,Hajar Stone Villas,NO,Medium,465,True
9448437.5,6.0,7.0,5796.375,Residential For Sale,Olive Point,NO,Luxury,458,True
3490000.0,4.0,5.0,2505.0,Residential For Sale,Yas Park Gate,NO,Medium,453,True
5995000.0,3.0,5.0,2875.0,Residential For Sale,Redwood Park,NO,Luxury,480,True
4500000.0,3.0,3.0,2456.0,Residential For Sale,Springs 4,NO,Medium,468,True
2100000.0,3.0,4.0,1989.0,Residential For Sale,Parkside 2,NO,Medium,503,True
9448437.5,5.0,4.0,5796.375,Residential For Sale,Golf Place 2,NO,Luxury,478,False
3000000.0,3.0,3.0,1898.0,Residential For Sale,Anya 2,NO,Medium,457,True
4464100.0,4.0,5.0,3887.0,Residential For Sale,Reem Hills,NO,Medium,473,True
2200000.0,3.0,3.0,2400.0,Residential For Sale,Royal Breeze 4,NO,Medium,460,False
4300000.0,3.0,3.0,2172.0,Residential For Sale,Al Fattan Marine Tower,YES,Medium,485,True
850888.0,1.0,1.0,737.0,Residential For Sale,Haya On The Park,NO,low-economy,459,False
2239057.0,2.0,2.0,1461.0,Residential For Sale,Binghatti Hills,NO,Medium,468,False
793185.0,2.0,1.0,469.0,Residential For Sale,Binghatti Hills,NO,low-economy,468,False
1000000.0,2.0,3.0,1000.0,Residential For Sale,Souks Residential,NO,low-economy,452,False
760000.0,1.0,2.0,700.0,Residential For Sale,Areej Apartments,NO,low-economy,452,False
3800000.0,3.0,4.0,2565.0,Residential For Sale,Marina Mansions,NO,Medium,514,True
9448437.5,5.0,5.0,5677.0,Residential For Sale,Harmony,NO,Luxury,488,True
725000.0,2.0,1.0,361.0,Residential For Sale,The Court Tower,YES,low-economy,494,True
900000.0,2.0,1.0,485.0,Residential For Sale,Gardenia Bay,NO,low-economy,454,False
5150000.0,3.0,4.0,3168.0,Residential For Sale,Palma,NO,Luxury,465,True
7900000.0,5.0,6.0,4900.0,Residential For Sale,Hacienda,NO,Luxury,474,True
3100000.0,2.0,3.0,1690.0,Residential For Sale,Springs 11,NO,Medium,475,True
6200000.0,3.0,4.0,2744.0,Residential For Sale,Springs 6,NO,Luxury,464,True
6500000.0,4.0,4.0,1940.0,Residential For Sale,Ixora,NO,Luxury,466,True
2300000.0,3.0,3.0,2700.0,Residential For Sale,The Townhouses at Al Hamra Village,YES,Medium,452,False
2200000.0,2.0,3.0,1334.0,Residential For Sale,Noya 2,NO,Medium,486,True
9385200.0,2.0,3.0,5796.375,Residential For Sale,Canvas,NO,Luxury,462,False
4700000.0,5.0,6.0,3444.0,Residential For Sale,Noya Luma,NO,Medium,459,False
5700000.0,4.0,4.0,2258.0,Residential For Sale,Springs 7,NO,Luxury,450,True
9300000.0,4.0,5.0,4336.0,Residential For Sale,Legacy,NO,Luxury,506,True
7200000.0,4.0,5.0,5001.0,Residential For Sale,Saadiyat Lagoons,NO,Luxury,462,False
9448437.5,4.0,5.0,5775.0,Residential For Sale,One at Palm Jumeirah,NO,Luxury,480,True
610000.0,2.0,1.0,448.0,Residential For Sale,Wind Tower 1,PARTLY,low-economy,468,False
360000.0,2.0,3.0,2200.0,Residential For Sale,Al Zaheya Gardens,NO,low-economy,468,False
8199950.0,5.0,7.0,4700.0,Residential For Sale,Mediterranean Villas,NO,Luxury,518,True
1450000.0,5.0,7.0,3014.0,Residential For Sale,Al Yasmeen 1,NO,Medium,600,False
1317000.0,4.0,6.0,3250.0,Residential For Sale,Verdana 2,NO,Medium,450,False
2950000.0,3.0,4.0,1978.0,Residential For Sale,La Rosa 5,NO,Medium,468,True
7500000.0,3.0,3.0,3552.0,Residential For Sale,Savannah 1,NO,Luxury,475,True
1700000.0,2.0,1.0,479.0,Residential For Sale,Louvre Abu Dhabi Residences,NO,Medium,450,False
2895600.0,3.0,4.0,2413.0,Residential For Sale,Golf Promenade 4B,NO,Medium,480,True
9448437.5,4.0,5.0,5400.0,Residential For Sale,Entertainment Foyer,NO,Luxury,475,True
3999900.0,4.0,5.0,2523.0,Residential For Sale,La Rosa 6,NO,Medium,473,True
912550.0,2.0,3.0,1654.0,Residential For Sale,Verdana 4,NO,low-economy,456,False
9448437.5,2.0,3.0,5796.375,Residential For Sale,Canvas,NO,Luxury,462,False
3200000.0,2.0,3.0,1690.0,Residential For Sale,Springs 11,NO,Medium,452,True
8750000.0,5.0,5.0,5796.375,Residential For Sale,Ponderosa,NO,Luxury,487,True
9448437.5,5.0,6.0,5796.375,Residential For Sale,Garden Homes Frond D,YES,Luxury,464,True
9448437.5,4.0,6.0,5090.0,Residential For Sale,Park Gate,NO,Luxury,486,True
4999999.0,4.0,3.0,2462.0,Residential For Sale,Maple 3,NO,Medium,486,True
8500000.0,5.0,5.0,5796.375,Residential For Sale,The Aldea,NO,Luxury,519,True
1380000.0,1.0,2.0,1118.0,Residential For Sale,Ocean Heights,YES,Medium,520,True
4150000.0,3.0,4.0,2439.0,Residential For Sale,Marina Residences 3,NO,Medium,457,True
980000.0,2.0,3.0,1071.0,Residential For Sale,Rukan Residences,YES,low-economy,459,True
1550000.0,1.0,1.0,645.0,Residential For Sale,Park Heights 2,NO,Medium,499,True
7500000.0,5.0,3.0,5796.375,Residential For Sale,Murooj Al Furjan West,YES,Luxury,487,True
900000.0,1.0,2.0,701.0,Residential For Sale,Empire Residence,NO,low-economy,481,True
1300000.0,1.0,1.0,494.0,Residential For Sale,Collective 2.0 Tower A,YES,Medium,476,True
9448437.5,2.0,3.0,1732.0,Residential For Sale,Burj Lake Hotel - The Address DownTown,YES,Luxury,522,True
650000.0,2.0,1.0,396.0,Residential For Sale,Rise Residences,NO,low-economy,502,True
2600000.0,1.0,1.0,787.0,Residential For Sale,Grande,NO,Medium,451,False
9448437.5,6.0,7.0,5796.375,Residential For Sale,Serenity Mansions,NO,Luxury,477,False
4699000.0,5.0,3.0,5796.375,Residential For Sale,Sendian,PARTLY,Medium,461,False
9448437.5,7.0,3.0,5796.375,Residential For Sale,Palm Jebel Ali Frond M,NO,Luxury,475,False
500000.0,1.0,1.0,489.0,Residential For Sale,Rukan Residences,NO,low-economy,465,True
7150000.0,2.0,3.0,1282.0,Residential For Sale,Address The Bay,NO,Luxury,467,True
4150000.0,3.0,4.0,3585.0,Residential For Sale,Haven By Aldar,NO,Medium,503,True
3490000.0,2.0,2.0,1365.0,Residential For Sale,The Residences 8,YES,Medium,664,True
3575000.0,4.0,4.0,2333.0,Residential For Sale,La Rosa 5,NO,Medium,475,True
890000.0,1.0,2.0,778.0,Residential For Sale,Glitz 3,YES,low-economy,478,True
1800000.0,2.0,2.0,1158.0,Residential For Sale,Gemz by Danube,YES,Medium,537,True
1475000.0,2.0,2.0,973.0,Residential For Sale,AZIZI Riviera,NO,Medium,461,True
2200000.0,1.0,2.0,858.0,Residential For Sale,West Five Business Bay Residences,PARTLY,Medium,466,True
4200000.0,2.0,2.0,1763.0,Residential For Sale,Palazzo Versace,YES,Medium,599,True
4500000.0,2.0,2.0,2219.0,Residential For Sale,Palmera 3,NO,Medium,520,True
1600000.0,3.0,3.0,1924.0,Residential For Sale,Camelia,NO,Medium,463,False
8750000.0,4.0,3.0,3400.0,Residential For Sale,Mediterranean Villas,NO,Luxury,499,True
890000.0,2.0,1.0,777.0,Residential For Sale,Azizi Plaza,YES,low-economy,565,True
1800000.0,2.0,3.0,1459.0,Residential For Sale,Zazen Gardens,NO,Medium,503,True
570000.0,1.0,1.0,713.0,Residential For Sale,Royal breeze 2,YES,low-economy,481,False
2652000.0,1.0,1.0,812.0,Residential For Sale,Rahaal 1,YES,Medium,498,True
640000.0,2.0,1.0,343.0,Residential For Sale,Azizi Venice,NO,low-economy,470,False
450000.0,1.0,2.0,668.0,Residential For Sale,Lagoon B8,NO,low-economy,493,False
3600000.0,4.0,4.0,2524.0,Residential For Sale,Mira 2,NO,Medium,480,True
3599000.0,2.0,3.0,5796.375,Residential For Sale,Lea,NO,Medium,458,False
850000.0,2.0,3.0,4305.0,Residential For Sale,Ajman Global City,NO,low-economy,462,False
2101900.0,2.0,3.0,1957.0,Residential For Sale,Reem Hills,NO,Medium,456,False
3500000.0,5.0,6.0,4495.0,Residential For Sale,Al Zahia 4,NO,Medium,457,False
550000.0,2.0,1.0,450.0,Residential For Sale,Pacific Bora Bora,YES,low-economy,545,False
1515000.0,2.0,1.0,402.0,Residential For Sale,Rove Home Downtown,NO,Medium,488,True
1150000.0,2.0,1.0,434.0,Residential For Sale,Peninsula Two,NO,Medium,452,True
9448437.5,4.0,6.0,4447.0,Residential For Sale,The Jewel Tower B,YES,Luxury,455,True
5300000.0,3.0,4.0,1689.0,Residential For Sale,Act Towers,NO,Luxury,481,True
2540000.0,4.0,3.0,2282.0,Residential For Sale,Ibiza,NO,Medium,473,True
3250000.0,3.0,3.0,1366.0,Residential For Sale,Park Horizon,NO,Medium,492,True
9448437.5,7.0,7.0,5796.375,Residential For Sale,Parkway Vistas,YES,Luxury,460,True
3500000.0,5.0,6.0,4502.0,Residential For Sale,Al Zahia 4,NO,Medium,453,False
912550.0,2.0,3.0,1717.0,Residential For Sale,Verdana 4,NO,low-economy,503,False
1320000.0,4.0,5.0,2436.0,Residential For Sale,Verdana 4,NO,Medium,503,False
1260000.0,1.0,1.0,698.0,Residential For Sale,Golf Greens 2,NO,Medium,480,True
3800000.0,4.0,5.0,3011.0,Residential For Sale,Nasayem Avenue,NO,Medium,542,True
4440000.0,5.0,6.0,3186.0,Residential For Sale,Yas Park Views,NO,Medium,478,False
9448437.5,4.0,5.0,5796.375,Residential For Sale,Cluster 10,YES,Luxury,483,True
9448437.5,5.0,7.0,5105.0,Residential For Sale,Nad Al Sheba Gardens,NO,Luxury,555,True
3700000.0,4.0,5.0,2712.0,Residential For Sale,Haven By Aldar,NO,Medium,525,True
2350000.0,3.0,4.0,1884.0,Residential For Sale,Shams 1,NO,Medium,479,True
2350000.0,2.0,3.0,1274.0,Residential For Sale,Shams 1,NO,Medium,479,True
9448437.5,6.0,7.0,5796.375,Residential For Sale,Grand Views,NO,Luxury,474,True
3000000.0,4.0,4.0,2700.0,Residential For Sale,La Violeta 1,NO,Medium,555,True
1020000.0,1.0,2.0,805.0,Residential For Sale,Carson C,PARTLY,Medium,471,True
700000.0,1.0,1.0,758.0,Residential For Sale,Hera Tower,YES,low-economy,453,True
3650000.0,4.0,4.0,2415.0,Residential For Sale,Joy,NO,Medium,450,False
2700000.0,3.0,4.0,1483.0,Residential For Sale,Spring,NO,Medium,477,True
5500000.0,2.0,3.0,1348.0,Residential For Sale,Canal Front Residence 2,NO,Luxury,484,True
9448437.5,3.0,4.0,1819.0,Residential For Sale,Seapoint,NO,Luxury,475,True
480000.0,2.0,1.0,688.0,Residential For Sale,Al Mamsha,YES,low-economy,505,False
3275000.0,4.0,5.0,2659.0,Residential For Sale,Al Zahia 2,PARTLY,Medium,464,False
7800000.0,3.0,3.0,2927.0,Residential For Sale,Golf Grove,NO,Luxury,482,True
530000.0,2.0,3.0,3014.0,Residential For Sale,Al Maha Village,NO,low-economy,508,False
5000000.0,4.0,6.0,3959.0,Residential For Sale,Tilal Al Furjan,NO,Medium,460,True
9448437.5,4.0,5.0,4815.0,Residential For Sale,Siniyah Island,NO,Luxury,474,False
420000.0,1.0,1.0,850.0,Residential For Sale,Verdana Residence,PARTLY,low-economy,460,False
3800000.0,2.0,2.0,1278.0,Residential For Sale,Jomana 3,NO,Medium,524,True
580000.0,1.0,2.0,722.0,Residential For Sale,Tower 21,NO,low-economy,468,True
550000.0,2.0,3.0,3014.0,Residential For Sale,Al Zaheya Gardens,NO,low-economy,449,False
9448437.5,2.0,3.0,5796.375,Residential For Sale,Bulgari Resort & Residences,NO,Luxury,467,False
9448437.5,4.0,4.0,5796.375,Residential For Sale,The Oasis - Palmiera,NO,Luxury,515,False
2450000.0,3.0,3.0,1845.0,Residential For Sale,Mudon Al Ranim 2,NO,Medium,494,False
9448437.5,4.0,4.0,5100.0,Residential For Sale,Opal Gardens,NO,Luxury,481,True
9448437.5,2.0,3.0,5796.375,Residential For Sale,Pearl Jumeirah,NO,Luxury,466,False
5700000.0,3.0,4.0,2507.0,Residential For Sale,Forat,PARTLY,Luxury,458,True
4200000.0,4.0,6.0,4971.0,Residential For Sale,Robinia,PARTLY,Medium,470,False
530000.0,2.0,1.0,468.0,Residential For Sale,Rukan 2,YES,low-economy,463,True
1099000.0,2.0,3.0,948.0,Residential For Sale,Radiant Square,NO,Medium,476,False
9448437.5,6.0,6.0,5796.375,Residential For Sale,Majestic Vistas,NO,Luxury,472,True
4250000.0,4.0,5.0,2946.0,Residential For Sale,23 North Townhouse by NED Al Ghurair,NO,Medium,503,True
1950000.0,1.0,2.0,819.0,Residential For Sale,The Fairways North,YES,Medium,451,True
2215000.0,4.0,5.0,2415.0,Residential For Sale,Violet,NO,Medium,464,False
1990000.0,5.0,7.0,4350.0,Residential For Sale,Ajman Hills,NO,Medium,482,False
440000.0,2.0,1.0,390.0,Residential For Sale,Time 1,PARTLY,low-economy,515,True
1200000.0,1.0,2.0,900.0,Residential For Sale,Rihan Heights,NO,Medium,789,False
2150000.0,1.0,2.0,807.0,Residential For Sale,Design Quarter Tower C,PARTLY,Medium,506,True
2550000.0,2.0,2.0,1336.0,Residential For Sale,Marina Heights,NO,Medium,475,True
9448437.5,3.0,4.0,3169.0,Residential For Sale,Bulgari Resort & Residences,NO,Luxury,475,False
460000.0,2.0,1.0,400.0,Residential For Sale,The Boulevard 3,PARTLY,low-economy,461,False
635000.0,2.0,1.0,420.0,Residential For Sale,Samana Ivy Gardens 2,NO,low-economy,460,False
2609000.0,2.0,2.0,1569.0,Residential For Sale,Binghatti Hills,NO,Medium,457,False
692550.0,2.0,3.0,1539.0,Residential For Sale,Ajman One - Phase 2,PARTLY,low-economy,474,False
3200000.0,4.0,4.0,1736.0,Residential For Sale,Somerset Mews,NO,Medium,506,True
9448437.5,6.0,7.0,5796.375,Residential For Sale,Ponderosa,NO,Luxury,646,True
519000.0,2.0,2.0,1200.0,Residential For Sale,Al Ghoroub Tower,NO,low-economy,458,False
2600000.0,5.0,6.0,5353.0,Residential For Sale,Al Rawda 1,NO,Medium,448,False
3500000.0,1.0,2.0,831.0,Residential For Sale,Damac Bay 2,NO,Medium,500,True
3500000.0,2.0,3.0,1363.0,Residential For Sale,Canal Front Residence 7,NO,Medium,500,True
9448437.5,3.0,4.0,3223.0,Residential For Sale,Five Luxe JBR,YES,Luxury,479,True
2600000.0,1.0,1.0,859.0,Residential For Sale,Marina Vista,YES,Medium,451,True
6750000.0,4.0,4.0,5796.375,Residential For Sale,Legacy Nova Villas,NO,Luxury,597,True
9448437.5,2.0,3.0,5796.375,Residential For Sale,Acacia,NO,Luxury,611,True
5600000.0,3.0,4.0,1967.0,Residential For Sale,Redwood Park,NO,Luxury,471,True
9448437.5,2.0,3.0,5796.375,Residential For Sale,Palm Jebel Ali - Frond L,NO,Luxury,454,False
535000.0,2.0,3.0,3014.0,Residential For Sale,Al Zaheya Gardens,NO,low-economy,473,False
9448437.5,2.0,3.0,5796.375,Residential For Sale,Palm Jebel Ali - Frond O,NO,Luxury,454,False
9448437.5,6.0,3.0,5796.375,Residential For Sale,Pearl Jumeirah Villas,YES,Luxury,1111,True
9448437.5,4.0,5.0,4815.0,Residential For Sale,Siniyah Island,NO,Luxury,475,False
9448437.5,4.0,5.0,5000.0,Residential For Sale,Garden Homes Frond P,YES,Luxury,450,False
9448437.5,4.0,5.0,3772.0,Residential For Sale,Verve City Walk,NO,Luxury,460,False
850000.0,1.0,2.0,721.0,Residential For Sale,Maryam Gate Residence,NO,low-economy,450,False
3590000.0,2.0,2.0,1794.0,Residential For Sale,Springs 11,NO,Medium,485,True
1880000.0,3.0,4.0,2279.0,Residential For Sale,Sendian,PARTLY,Medium,458,False
2690000.0,4.0,5.0,3100.0,Residential For Sale,Sharjah Sustainable City,PARTLY,Medium,458,False
750000.0,2.0,1.0,442.0,Residential For Sale,Glitz 3,NO,low-economy,495,True
540000.0,2.0,1.0,390.0,Residential For Sale,Azizi Star,YES,low-economy,475,True
6000000.0,3.0,4.0,1656.0,Residential For Sale,District One Phase III,YES,Luxury,461,False
4500000.0,4.0,5.0,3100.0,Residential For Sale,Elie Saab VIE Townhouses,NO,Medium,452,True
9448437.5,4.0,6.0,5796.375,Residential For Sale,Pearl Jumeirah Villas,YES,Luxury,479,True
1330000.0,4.0,3.0,1840.0,Residential For Sale,Ajman Hills,NO,Medium,477,False
9448437.5,4.0,6.0,5796.375,Residential For Sale,The Oasis - Palmiera,NO,Luxury,485,True
900000.0,1.0,2.0,767.0,Residential For Sale,Carson A,NO,low-economy,457,False
8500000.0,5.0,6.0,5796.375,Residential For Sale,Saadiyat Lagoons,NO,Luxury,507,True
3000000.0,3.0,5.0,2540.0,Residential For Sale,Belgravia 1,PARTLY,Medium,508,True
1500000.0,4.0,6.0,3400.0,Residential For Sale,Al Rawda 2 Villas,NO,Medium,457,False
2800000.0,5.0,3.0,4500.0,Residential For Sale,Ajman Hills,NO,Medium,458,False
8700000.0,4.0,5.0,4811.0,Residential For Sale,Redwoods,NO,Luxury,566,True
674900.0,1.0,2.0,520.0,Residential For Sale,Reeman Living,NO,low-economy,455,False
2400000.0,5.0,3.0,5000.0,Residential For Sale,Ajman Hills,NO,Medium,519,False
4950000.0,5.0,6.0,5796.375,Residential For Sale,Sendian,NO,Medium,495,False
500000.0,2.0,1.0,439.0,Residential For Sale,Celestia A,YES,low-economy,485,True
2494320.0,2.0,3.0,5796.375,Residential For Sale,Saih Shuaib 1,NO,Medium,456,False
600000.0,2.0,1.0,296.0,Residential For Sale,AZIZI Riviera 16,NO,low-economy,456,True
5190000.0,2.0,4.0,2690.0,Residential For Sale,District 4E,NO,Luxury,491,True
349400.0,2.0,1.0,551.0,Residential For Sale,Al Amira Village,NO,low-economy,465,False
1250000.0,1.0,2.0,961.0,Residential For Sale,Reem Hills,NO,Medium,459,False
510000.0,2.0,1.0,340.0,Residential For Sale,Carson A,YES,low-economy,461,True
3888888.0,4.0,5.0,3552.0,Residential For Sale,South Bay 4,NO,Medium,461,True
1200000.0,3.0,4.0,1303.0,Residential For Sale,Sama Residences,NO,Medium,456,False
7200000.0,7.0,3.0,5796.375,Residential For Sale,Al Twar 1 Villas,NO,Luxury,464,True
2300000.0,1.0,2.0,1002.0,Residential For Sale,The Sterling East,NO,Medium,485,False
1049999.0,1.0,2.0,764.0,Residential For Sale,Elitz By Danube,YES,Medium,648,False
650000.0,1.0,2.0,806.0,Residential For Sale,Royal breeze 2,YES,low-economy,474,False
2500000.0,3.0,4.0,2044.0,Residential For Sale,Maha Townhouses,NO,Medium,458,True
1032000.0,1.0,2.0,694.0,Residential For Sale,Enaya Residences,PARTLY,Medium,492,False
1949500.0,1.0,2.0,893.0,Residential For Sale,Manarat Living,NO,Medium,468,False
2350000.0,1.0,2.0,1161.0,Residential For Sale,Tajer Residences,NO,Medium,558,True
9448437.5,2.0,3.0,5796.375,Residential For Sale,Downtown Jebel Ali,NO,Luxury,452,False
950000.0,1.0,2.0,767.0,Residential For Sale,Carson A,PARTLY,low-economy,471,True
3700000.0,4.0,3.0,2559.0,Residential For Sale,Mira 3,NO,Medium,528,False
936000.0,1.0,2.0,624.0,Residential For Sale,La Residenza,PARTLY,low-economy,451,True
4000000.0,3.0,4.0,2231.0,Residential For Sale,Jasmine Lane,PARTLY,Medium,492,True
3600000.0,2.0,1.0,842.0,Residential For Sale,Five Luxe JBR,YES,Medium,481,True
3350000.0,4.0,5.0,2836.0,Residential For Sale,Arabella Townhouses 3,NO,Medium,479,True
9448437.5,6.0,6.0,5796.375,Residential For Sale,Hacienda,NO,Luxury,475,True
9448437.5,6.0,7.0,5796.375,Residential For Sale,Redwoods,NO,Luxury,456,False
9448437.5,6.0,7.0,5796.375,Residential For Sale,Paradise Hills,NO,Luxury,457,False
3400000.0,4.0,5.0,2551.0,Residential For Sale,Mira Oasis 3,NO,Medium,479,True
6300000.0,2.0,4.0,1991.0,Residential For Sale,The Source II,NO,Luxury,514,True
1680000.0,2.0,3.0,5490.0,Residential For Sale,Alreeman II,NO,Medium,467,False
670000.0,1.0,2.0,717.0,Residential For Sale,Durar 1,NO,low-economy,490,True
1140000.0,1.0,2.0,712.0,Residential For Sale,The Sustainable City - Yas Island,NO,Medium,448,False
4050000.0,2.0,2.0,1239.0,Residential For Sale,Vida Residences Dubai Marina,NO,Medium,464,False
1350000.0,3.0,4.0,1575.0,Residential For Sale,Elite Sports Residence 10,NO,Medium,491,True
3800000.0,5.0,6.0,5796.375,Residential For Sale,Sendian,NO,Medium,452,False
1800000.0,2.0,3.0,1494.0,Residential For Sale,Welcome Residency,NO,Medium,537,True
1629000.0,2.0,3.0,1345.0,Residential For Sale,Rove Home Aljada,NO,Medium,452,False
2600000.0,3.0,4.0,1797.0,Residential For Sale,La Rosa 2,NO,Medium,465,False
6900000.0,3.0,3.0,1689.0,Residential For Sale,Beach Mansion,NO,Luxury,513,True
3800000.0,5.0,6.0,5796.375,Residential For Sale,Sendian,NO,Medium,452,False
1000000.0,2.0,3.0,1245.0,Residential For Sale,The Boulevard 2,NO,low-economy,452,False
1399999.0,4.0,4.0,3832.0,Residential For Sale,Verdana 2,NO,Medium,498,False
2595000.0,2.0,2.0,1095.0,Residential For Sale,Island Park II,NO,Medium,447,False
2450000.0,3.0,4.0,1949.0,Residential For Sale,Arabella Townhouses 3,NO,Medium,502,True
9448437.5,6.0,7.0,5796.375,Residential For Sale,South Bay 1,NO,Luxury,482,True
900000.0,2.0,1.0,468.0,Residential For Sale,Gardenia Bay,NO,low-economy,462,False
889900.0,1.0,2.0,789.0,Residential For Sale,IVY Garden,NO,low-economy,463,False
5100000.0,5.0,5.0,5796.375,Residential For Sale,Hacienda,NO,Luxury,538,True
935434.0,2.0,1.0,518.0,Residential For Sale,Electra by Acube Developers,YES,low-economy,474,False
1185000.0,2.0,3.0,1576.0,Residential For Sale,Reportage Village 1,PARTLY,Medium,501,False
1059999.0,1.0,2.0,829.0,Residential For Sale,Elitz By Danube,YES,Medium,552,False
9448437.5,6.0,6.0,5796.375,Residential For Sale,Frond M,NO,Luxury,544,False
760000.0,1.0,1.0,807.0,Residential For Sale,Marina Blue Tower,NO,low-economy,447,False
4849999.0,4.0,4.0,3400.0,Residential For Sale,Marbella Village,NO,Medium,474,True
2310000.0,2.0,3.0,1275.0,Residential For Sale,Sky Gardens,NO,Medium,674,False
1520000.0,1.0,1.0,875.0,Residential For Sale,Views B,YES,Medium,482,True
2525000.0,3.0,3.0,2350.0,Residential For Sale,Mudon Al Ranim 7,PARTLY,Medium,479,False
1350000.0,2.0,2.0,906.0,Residential For Sale,Ascot Residences,NO,Medium,495,True
1149000.0,1.0,2.0,694.0,Residential For Sale,Celia Residence,PARTLY,Medium,474,False
4250000.0,4.0,4.0,2422.0,Residential For Sale,West Village,NO,Medium,478,False
5100000.0,5.0,6.0,4217.0,Residential For Sale,The Pulse Beachfront,NO,Luxury,456,False
610000.0,2.0,1.0,343.0,Residential For Sale,Azizi Venice 10,NO,low-economy,472,False
510000.0,2.0,1.0,340.0,Residential For Sale,Carson A,YES,low-economy,450,False
1399000.0,4.0,6.0,2600.0,Residential For Sale,Dubailand Oasis,NO,Medium,493,False
9448437.5,5.0,6.0,5796.375,Residential For Sale,Sanctuary Falls,NO,Luxury,612,False
899000.0,1.0,2.0,999.0,Residential For Sale,Amal Tower,NO,low-economy,491,False
9448437.5,5.0,6.0,5796.375,Residential For Sale,Al Jubail Island,NO,Luxury,473,False
2170000.0,5.0,6.0,3311.0,Residential For Sale,AZHA Community,NO,Medium,573,False
